Date,Scheme,NAV
2025-05-06,Scheme_22,71.85
2025-05-07,Scheme_22,72.09
2025-05-08,Scheme_22,72.51
2025-05-09,Scheme_22,72.48
2025-05-10,Scheme_22,72.57
2025-05-11,Scheme_22,72.72
2025-05-12,Scheme_22,73.28
2025-05-13,Scheme_22,72.76
2025-05-14,Scheme_22,73.01
2025-05-15,Scheme_22,73.14
2025-05-16,Scheme_22,73.05
2025-05-17,Scheme_22,73.17
2025-05-18,Scheme_22,73.41
2025-05-19,Scheme_22,73.6
2025-05-20,Scheme_22,74.27
2025-05-21,Scheme_22,74.33
2025-05-22,Scheme_22,74.36
2025-05-23,Scheme_22,74.32
2025-05-24,Scheme_22,74.51
2025-05-25,Scheme_22,74.52
2025-05-26,Scheme_22,74.54
2025-05-27,Scheme_22,74.57
2025-05-28,Scheme_22,74.55
2025-05-29,Scheme_22,74.39
2025-05-30,Scheme_22,74.53
2025-05-31,Scheme_22,74.47
2025-06-01,Scheme_22,74.67
2025-06-02,Scheme_22,74.72
2025-06-03,Scheme_22,74.63
2025-06-04,Scheme_22,75.12
2025-06-05,Scheme_22,75.11
2025-06-06,Scheme_22,75.31
2025-06-07,Scheme_22,75.12
2025-06-08,Scheme_22,74.54
2025-06-09,Scheme_22,74.39
2025-06-10,Scheme_22,73.76
2025-06-11,Scheme_22,73.71
2025-06-12,Scheme_22,74.17
2025-06-13,Scheme_22,73.92
2025-06-14,Scheme_22,73.31
2025-06-15,Scheme_22,73.78
2025-06-16,Scheme_22,73.66
2025-06-17,Scheme_22,73.67
2025-06-18,Scheme_22,73.93
2025-06-19,Scheme_22,74.11
2025-06-20,Scheme_22,74.35
2025-06-21,Scheme_22,74.64
2025-06-22,Scheme_22,74.14
2025-06-23,Scheme_22,73.73
2025-06-24,Scheme_22,74.11
2025-06-25,Scheme_22,73.89
2025-06-26,Scheme_22,73.71
2025-06-27,Scheme_22,73.35
2025-06-28,Scheme_22,73.25
2025-06-29,Scheme_22,73.16
2025-06-30,Scheme_22,72.9
2025-07-01,Scheme_22,72.61
2025-07-02,Scheme_22,72.72
2025-07-03,Scheme_22,72.5
2025-07-04,Scheme_22,72.34
2025-07-05,Scheme_22,71.7
2025-07-06,Scheme_22,72.3
2025-07-07,Scheme_22,72.61
2025-07-08,Scheme_22,72.48
2025-07-09,Scheme_22,72.23
2025-07-10,Scheme_22,72.25
2025-07-11,Scheme_22,72.27
2025-07-12,Scheme_22,71.9
2025-07-13,Scheme_22,71.16
2025-07-14,Scheme_22,71.02
2025-07-15,Scheme_22,70.57
2025-07-16,Scheme_22,70.64
2025-07-17,Scheme_22,70.72
2025-07-18,Scheme_22,70.44
2025-07-19,Scheme_22,70.3
2025-07-20,Scheme_22,70.85
2025-07-21,Scheme_22,71.11
2025-07-22,Scheme_22,70.99
2025-07-23,Scheme_22,71.7
2025-07-24,Scheme_22,71.36
2025-07-25,Scheme_22,71.13
2025-07-26,Scheme_22,71.12
2025-07-27,Scheme_22,70.68
2025-07-28,Scheme_22,71.24
2025-07-29,Scheme_22,71.31
2025-07-30,Scheme_22,71.1
2025-07-31,Scheme_22,71.25
2025-08-01,Scheme_22,71.32
2025-08-02,Scheme_22,71.24
2025-08-03,Scheme_22,70.9
2025-08-04,Scheme_22,70.49
2025-08-05,Scheme_22,71.17
2025-08-06,Scheme_22,70.78
2025-08-07,Scheme_22,71.31
2025-08-08,Scheme_22,71.08
2025-08-09,Scheme_22,71.33
2025-08-10,Scheme_22,71.49
2025-08-11,Scheme_22,71.71
2025-08-12,Scheme_22,71.95
2025-08-13,Scheme_22,71.49
2025-08-14,Scheme_22,71.31
2025-08-15,Scheme_22,70.92
2025-08-16,Scheme_22,70.99
2025-08-17,Scheme_22,70.62
2025-08-18,Scheme_22,70.04
2025-08-19,Scheme_22,69.99
2025-08-20,Scheme_22,69.35
2025-08-21,Scheme_22,69.44
2025-08-22,Scheme_22,69.09
2025-08-23,Scheme_22,68.86
2025-08-24,Scheme_22,68.19
2025-08-25,Scheme_22,68.71
2025-08-26,Scheme_22,68.29
2025-08-27,Scheme_22,68.2
2025-08-28,Scheme_22,67.68
2025-08-29,Scheme_22,67.45
2025-08-30,Scheme_22,68.0
2025-08-31,Scheme_22,68.1
2025-09-01,Scheme_22,67.91
2025-09-02,Scheme_22,67.92
2025-09-03,Scheme_22,67.77
2025-09-04,Scheme_22,67.76
2025-09-05,Scheme_22,68.0
2025-09-06,Scheme_22,67.93
2025-09-07,Scheme_22,68.01
2025-09-08,Scheme_22,68.1
2025-09-09,Scheme_22,68.02
2025-09-10,Scheme_22,67.82
2025-09-11,Scheme_22,67.69
2025-09-12,Scheme_22,67.92
2025-09-13,Scheme_22,68.17
2025-09-14,Scheme_22,67.85
2025-09-15,Scheme_22,67.79
2025-09-16,Scheme_22,67.58
2025-09-17,Scheme_22,67.84
2025-09-18,Scheme_22,67.72
2025-09-19,Scheme_22,68.4
2025-09-20,Scheme_22,68.49
2025-09-21,Scheme_22,68.86
2025-09-22,Scheme_22,68.58
2025-09-23,Scheme_22,68.6
2025-09-24,Scheme_22,68.81
2025-09-25,Scheme_22,68.52
2025-09-26,Scheme_22,68.54
2025-09-27,Scheme_22,68.88
2025-09-28,Scheme_22,68.8
2025-09-29,Scheme_22,68.57
2025-09-30,Scheme_22,69.13
2025-10-01,Scheme_22,68.8
2025-10-02,Scheme_22,68.86
2025-10-03,Scheme_22,68.67
2025-10-04,Scheme_22,68.41
2025-10-05,Scheme_22,68.65
2025-10-06,Scheme_22,68.61
2025-10-07,Scheme_22,68.75
2025-10-08,Scheme_22,68.09
2025-10-09,Scheme_22,68.27
2025-10-10,Scheme_22,68.07
2025-10-11,Scheme_22,67.53
2025-10-12,Scheme_22,68.11
2025-10-13,Scheme_22,68.31
2025-10-14,Scheme_22,68.4
2025-10-15,Scheme_22,68.79
2025-10-16,Scheme_22,68.89
2025-10-17,Scheme_22,68.67
2025-10-18,Scheme_22,68.64
2025-10-19,Scheme_22,68.45
2025-10-20,Scheme_22,68.32
2025-10-21,Scheme_22,67.97
2025-10-22,Scheme_22,67.69
2025-10-23,Scheme_22,67.98
2025-10-24,Scheme_22,68.1
2025-10-25,Scheme_22,67.97
2025-10-26,Scheme_22,67.68
2025-10-27,Scheme_22,67.58
2025-10-28,Scheme_22,67.1
2025-10-29,Scheme_22,67.15
2025-10-30,Scheme_22,67.46
2025-10-31,Scheme_22,68.19
2025-11-01,Scheme_22,67.88
2025-11-02,Scheme_22,68.17
2025-11-03,Scheme_22,67.98
2025-11-04,Scheme_22,67.66
2025-11-05,Scheme_22,67.34
2025-11-06,Scheme_22,67.4
2025-11-07,Scheme_22,67.14
2025-11-08,Scheme_22,66.98
2025-11-09,Scheme_22,66.87
2025-11-10,Scheme_22,66.67
2025-11-11,Scheme_22,66.44
2025-11-12,Scheme_22,65.73
2025-11-13,Scheme_22,65.78
2025-11-14,Scheme_22,65.82
2025-11-15,Scheme_22,65.6
2025-11-16,Scheme_22,65.73
2025-11-17,Scheme_22,66.17
2025-11-18,Scheme_22,66.19
2025-11-19,Scheme_22,66.61
2025-11-20,Scheme_22,67.31
2025-11-21,Scheme_22,68.08
2025-11-22,Scheme_22,67.75
2025-11-23,Scheme_22,67.41
2025-11-24,Scheme_22,67.3
2025-11-25,Scheme_22,67.36
2025-11-26,Scheme_22,67.85
2025-11-27,Scheme_22,68.06
2025-11-28,Scheme_22,67.72
2025-11-29,Scheme_22,67.56
2025-11-30,Scheme_22,67.57
2025-12-01,Scheme_22,67.14
2025-12-02,Scheme_22,67.16
2025-12-03,Scheme_22,66.83
2025-12-04,Scheme_22,66.35
2025-12-05,Scheme_22,66.09
2025-12-06,Scheme_22,66.23
2025-12-07,Scheme_22,66.37
2025-12-08,Scheme_22,66.42
2025-12-09,Scheme_22,66.74
2025-12-10,Scheme_22,67.02
2025-12-11,Scheme_22,67.1
2025-12-12,Scheme_22,67.14
2025-12-13,Scheme_22,67.2
2025-12-14,Scheme_22,67.18
2025-12-15,Scheme_22,66.55
2025-12-16,Scheme_22,66.91
2025-12-17,Scheme_22,67.05
2025-12-18,Scheme_22,66.7
2025-12-19,Scheme_22,67.15
2025-12-20,Scheme_22,66.99
2025-12-21,Scheme_22,66.98
2025-12-22,Scheme_22,67.31
2025-12-23,Scheme_22,67.39
2025-12-24,Scheme_22,67.81
2025-12-25,Scheme_22,67.73
2025-12-26,Scheme_22,68.26
2025-12-27,Scheme_22,68.04
2025-12-28,Scheme_22,68.46
2025-12-29,Scheme_22,67.8
2025-12-30,Scheme_22,67.49
2025-12-31,Scheme_22,67.6
2022-01-01,Scheme_23,49.9
2022-01-02,Scheme_23,49.9
2022-01-03,Scheme_23,49.93
2022-01-04,Scheme_23,49.59
2022-01-05,Scheme_23,49.28
2022-01-06,Scheme_23,49.37
2022-01-07,Scheme_23,49.19
2022-01-08,Scheme_23,49.61
2022-01-09,Scheme_23,49.57
2022-01-10,Scheme_23,49.81
2022-01-11,Scheme_23,49.96
2022-01-12,Scheme_23,49.8
2022-01-13,Scheme_23,49.23
2022-01-14,Scheme_23,49.6
2022-01-15,Scheme_23,49.33
2022-01-16,Scheme_23,49.23
2022-01-17,Scheme_23,49.2
2022-01-18,Scheme_23,49.21
2022-01-19,Scheme_23,49.52
2022-01-20,Scheme_23,49.54
2022-01-21,Scheme_23,49.52
2022-01-22,Scheme_23,49.84
2022-01-23,Scheme_23,50.04
2022-01-24,Scheme_23,49.84
2022-01-25,Scheme_23,49.52
2022-01-26,Scheme_23,49.29
2022-01-27,Scheme_23,49.3
2022-01-28,Scheme_23,48.94
2022-01-29,Scheme_23,48.99
2022-01-30,Scheme_23,48.97
2022-01-31,Scheme_23,48.23
2022-02-01,Scheme_23,47.83
2022-02-02,Scheme_23,46.98
2022-02-03,Scheme_23,46.9
2022-02-04,Scheme_23,47.24
2022-02-05,Scheme_23,46.69
2022-02-06,Scheme_23,46.32
2022-02-07,Scheme_23,46.29
2022-02-08,Scheme_23,45.99
2022-02-09,Scheme_23,45.69
2022-02-10,Scheme_23,45.87
2022-02-11,Scheme_23,45.74
2022-02-12,Scheme_23,45.32
2022-02-13,Scheme_23,44.71
2022-02-14,Scheme_23,45.39
2022-02-15,Scheme_23,45.75
2022-02-16,Scheme_23,45.64
2022-02-17,Scheme_23,45.68
2022-02-18,Scheme_23,45.56
2022-02-19,Scheme_23,45.73
2022-02-20,Scheme_23,45.49
2022-02-21,Scheme_23,45.35
2022-02-22,Scheme_23,45.51
2022-02-23,Scheme_23,45.96
2022-02-24,Scheme_23,46.2
2022-02-25,Scheme_23,46.59
2022-02-26,Scheme_23,46.52
2022-02-27,Scheme_23,46.35
2022-02-28,Scheme_23,45.79
2022-03-01,Scheme_23,45.83
2022-03-02,Scheme_23,45.97
2022-03-03,Scheme_23,45.9
2022-03-04,Scheme_23,45.68
2022-03-05,Scheme_23,46.08
2022-03-06,Scheme_23,46.29
2022-03-07,Scheme_23,46.7
2022-03-08,Scheme_23,46.44
2022-03-09,Scheme_23,46.24
2022-03-10,Scheme_23,46.62
2022-03-11,Scheme_23,46.63
2022-03-12,Scheme_23,46.48
2022-03-13,Scheme_23,46.35
2022-03-14,Scheme_23,46.37
2022-03-15,Scheme_23,46.69
2022-03-16,Scheme_23,46.66
2022-03-17,Scheme_23,46.92
2022-03-18,Scheme_23,47.08
2022-03-19,Scheme_23,46.83
2022-03-20,Scheme_23,46.59
2022-03-21,Scheme_23,46.47
2022-03-22,Scheme_23,46.09
2022-03-23,Scheme_23,45.96
2022-03-24,Scheme_23,46.43
2022-03-25,Scheme_23,46.44
2022-03-26,Scheme_23,46.23
2022-03-27,Scheme_23,46.83
2022-03-28,Scheme_23,46.57
2022-03-29,Scheme_23,46.3
2022-03-30,Scheme_23,46.69
2022-03-31,Scheme_23,46.91
2022-04-01,Scheme_23,46.89
2022-04-02,Scheme_23,47.16
2022-04-03,Scheme_23,47.27
2022-04-04,Scheme_23,46.93
2022-04-05,Scheme_23,46.23
2022-04-06,Scheme_23,46.08
2022-04-07,Scheme_23,46.43
2022-04-08,Scheme_23,46.32
2022-04-09,Scheme_23,46.48
2022-04-10,Scheme_23,46.55
2022-04-11,Scheme_23,46.06
2022-04-12,Scheme_23,45.96
2022-04-13,Scheme_23,46.09
2022-04-14,Scheme_23,45.87
2022-04-15,Scheme_23,45.79
2022-04-16,Scheme_23,45.92
2022-04-17,Scheme_23,45.96
2022-04-18,Scheme_23,46.3
2022-04-19,Scheme_23,46.43
2022-04-20,Scheme_23,46.17
2022-04-21,Scheme_23,46.04
2022-04-22,Scheme_23,46.07
2022-04-23,Scheme_23,46.49
2022-04-24,Scheme_23,46.37
2022-04-25,Scheme_23,45.87
2022-04-26,Scheme_23,46.02
2022-04-27,Scheme_23,45.82
2022-04-28,Scheme_23,45.45
2022-04-29,Scheme_23,45.48
2022-04-30,Scheme_23,45.79
2022-05-01,Scheme_23,45.63
2022-05-02,Scheme_23,45.8
2022-05-03,Scheme_23,46.03
2022-05-04,Scheme_23,46.29
2022-05-05,Scheme_23,46.09
2022-05-06,Scheme_23,45.77
2022-05-07,Scheme_23,45.49
2022-05-08,Scheme_23,45.75
2022-05-09,Scheme_23,45.97
2022-05-10,Scheme_23,45.7
2022-05-11,Scheme_23,46.36
2022-05-12,Scheme_23,46.06
2022-05-13,Scheme_23,46.38
2022-05-14,Scheme_23,46.86
2022-05-15,Scheme_23,46.91
2022-05-16,Scheme_23,46.7
2022-05-17,Scheme_23,46.5
2022-05-18,Scheme_23,46.44
2022-05-19,Scheme_23,46.78
2022-05-20,Scheme_23,46.44
2022-05-21,Scheme_23,45.91
2022-05-22,Scheme_23,46.04
2022-05-23,Scheme_23,46.23
2022-05-24,Scheme_23,46.84
2022-05-25,Scheme_23,46.45
2022-05-26,Scheme_23,46.43
2022-05-27,Scheme_23,46.8
2022-05-28,Scheme_23,46.85
2022-05-29,Scheme_23,46.81
2022-05-30,Scheme_23,47.07
2022-05-31,Scheme_23,46.91
2022-06-01,Scheme_23,47.19
2022-06-02,Scheme_23,46.83
2022-06-03,Scheme_23,46.39
2022-06-04,Scheme_23,46.33
2022-06-05,Scheme_23,45.58
2022-06-06,Scheme_23,45.63
2022-06-07,Scheme_23,45.13
2022-06-08,Scheme_23,45.23
2022-06-09,Scheme_23,45.31
2022-06-10,Scheme_23,45.31
2022-06-11,Scheme_23,45.46
2022-06-12,Scheme_23,45.54
2022-06-13,Scheme_23,45.47
2022-06-14,Scheme_23,46.04
2022-06-15,Scheme_23,46.18
2022-06-16,Scheme_23,46.43
2022-06-17,Scheme_23,46.77
2022-06-18,Scheme_23,46.99
2022-06-19,Scheme_23,47.63
2022-06-20,Scheme_23,47.7
2022-06-21,Scheme_23,47.72
2022-06-22,Scheme_23,47.55
2022-06-23,Scheme_23,47.49
2022-06-24,Scheme_23,47.29
2022-06-25,Scheme_23,47.51
2022-06-26,Scheme_23,47.26
2022-06-27,Scheme_23,47.3
2022-06-28,Scheme_23,47.49
2022-06-29,Scheme_23,47.55
2022-06-30,Scheme_23,47.31
2022-07-01,Scheme_23,47.54
2022-07-02,Scheme_23,47.53
2022-07-03,Scheme_23,46.69
2022-07-04,Scheme_23,46.41
2022-07-05,Scheme_23,46.85
2022-07-06,Scheme_23,47.32
2022-07-07,Scheme_23,47.5
2022-07-08,Scheme_23,47.75
2022-07-09,Scheme_23,47.54
2022-07-10,Scheme_23,47.48
2022-07-11,Scheme_23,47.87
2022-07-12,Scheme_23,48.02
2022-07-13,Scheme_23,48.06
2022-07-14,Scheme_23,48.02
2022-07-15,Scheme_23,48.39
2022-07-16,Scheme_23,48.75
2022-07-17,Scheme_23,48.97
2022-07-18,Scheme_23,49.01
2022-07-19,Scheme_23,48.92
2022-07-20,Scheme_23,49.15
2022-07-21,Scheme_23,48.84
2022-07-22,Scheme_23,48.59
2022-07-23,Scheme_23,48.17
2022-07-24,Scheme_23,48.56
2022-07-25,Scheme_23,48.37
2022-07-26,Scheme_23,48.51
2022-07-27,Scheme_23,48.49
2022-07-28,Scheme_23,49.38
2022-07-29,Scheme_23,49.53
2022-07-30,Scheme_23,48.99
2022-07-31,Scheme_23,49.37
2022-08-01,Scheme_23,49.27
2022-08-02,Scheme_23,49.23
2022-08-03,Scheme_23,49.05
2022-08-04,Scheme_23,49.13
2022-08-05,Scheme_23,49.2
2022-08-06,Scheme_23,49.03
2022-08-07,Scheme_23,48.9
2022-08-08,Scheme_23,48.95
2022-08-09,Scheme_23,48.26
2022-08-10,Scheme_23,47.85
2022-08-11,Scheme_23,48.37
2022-08-12,Scheme_23,48.49
2022-08-13,Scheme_23,48.35
2022-08-14,Scheme_23,47.86
2022-08-15,Scheme_23,47.87
2022-08-16,Scheme_23,48.18
2022-08-17,Scheme_23,48.99
2022-08-18,Scheme_23,49.58
2022-08-19,Scheme_23,49.34
2022-08-20,Scheme_23,49.21
2022-08-21,Scheme_23,48.79
2022-08-22,Scheme_23,48.55
2022-08-23,Scheme_23,48.51
2022-08-24,Scheme_23,48.42
2022-08-25,Scheme_23,49.06
2022-08-26,Scheme_23,48.68
2022-08-27,Scheme_23,48.69
2022-08-28,Scheme_23,48.09
2022-08-29,Scheme_23,48.21
2022-08-30,Scheme_23,47.82
2022-08-31,Scheme_23,48.18
2022-09-01,Scheme_23,48.11
2022-09-02,Scheme_23,47.71
2022-09-03,Scheme_23,47.1
2022-09-04,Scheme_23,46.82
2022-09-05,Scheme_23,46.91
2022-09-06,Scheme_23,47.06
2022-09-07,Scheme_23,46.93
2022-09-08,Scheme_23,47.23
2022-09-09,Scheme_23,46.91
2022-09-10,Scheme_23,46.05
2022-09-11,Scheme_23,46.16
2022-09-12,Scheme_23,46.56
2022-09-13,Scheme_23,46.97
2022-09-14,Scheme_23,46.6
2022-09-15,Scheme_23,46.46
2022-09-16,Scheme_23,46.7
2022-09-17,Scheme_23,46.53
2022-09-18,Scheme_23,46.58
2022-09-19,Scheme_23,46.38
2022-09-20,Scheme_23,46.08
2022-09-21,Scheme_23,45.83
2022-09-22,Scheme_23,46.14
2022-09-23,Scheme_23,46.16
2022-09-24,Scheme_23,46.56
2022-09-25,Scheme_23,46.74
2022-09-26,Scheme_23,47.24
2022-09-27,Scheme_23,47.5
2022-09-28,Scheme_23,47.75
2022-09-29,Scheme_23,47.74
2022-09-30,Scheme_23,48.66
2022-10-01,Scheme_23,48.71
2022-10-02,Scheme_23,48.14
2022-10-03,Scheme_23,48.24
2022-10-04,Scheme_23,47.97
2022-10-05,Scheme_23,48.29
2022-10-06,Scheme_23,48.53
2022-10-07,Scheme_23,48.49
2022-10-08,Scheme_23,48.25
2022-10-09,Scheme_23,48.31
2022-10-10,Scheme_23,48.14
2022-10-11,Scheme_23,48.39
2022-10-12,Scheme_23,48.58
2022-10-13,Scheme_23,49.48
2022-10-14,Scheme_23,49.37
2022-10-15,Scheme_23,49.3
2022-10-16,Scheme_23,49.27
2022-10-17,Scheme_23,49.26
2022-10-18,Scheme_23,49.59
2022-10-19,Scheme_23,49.52
2022-10-20,Scheme_23,50.13
2022-10-21,Scheme_23,50.33
2022-10-22,Scheme_23,50.2
2022-10-23,Scheme_23,50.0
2022-10-24,Scheme_23,50.33
2022-10-25,Scheme_23,50.36
2022-10-26,Scheme_23,50.38
2022-10-27,Scheme_23,50.22
2022-10-28,Scheme_23,50.23
2022-10-29,Scheme_23,50.05
2022-10-30,Scheme_23,50.48
2022-10-31,Scheme_23,50.72
2022-11-01,Scheme_23,50.69
2022-11-02,Scheme_23,50.65
2022-11-03,Scheme_23,50.7
2022-11-04,Scheme_23,50.71
2022-11-05,Scheme_23,50.45
2022-11-06,Scheme_23,49.9
2022-11-07,Scheme_23,49.68
2022-11-08,Scheme_23,49.66
2022-11-09,Scheme_23,49.46
2022-11-10,Scheme_23,49.72
2022-11-11,Scheme_23,49.68
2022-11-12,Scheme_23,50.26
2022-11-13,Scheme_23,50.11
2022-11-14,Scheme_23,50.17
2022-11-15,Scheme_23,50.1
2022-11-16,Scheme_23,50.26
2022-11-17,Scheme_23,50.6
2022-11-18,Scheme_23,50.8
2022-11-19,Scheme_23,50.21
2022-11-20,Scheme_23,50.38
2022-11-21,Scheme_23,50.1
2022-11-22,Scheme_23,50.02
2022-11-23,Scheme_23,50.25
2022-11-24,Scheme_23,49.93
2022-11-25,Scheme_23,50.3
2022-11-26,Scheme_23,50.21
2022-11-27,Scheme_23,50.89
2022-11-28,Scheme_23,50.93
2022-11-29,Scheme_23,51.46
2022-11-30,Scheme_23,51.84
2022-12-01,Scheme_23,51.67
2022-12-02,Scheme_23,51.3
2022-12-03,Scheme_23,51.36
2022-12-04,Scheme_23,51.2
2022-12-05,Scheme_23,51.7
2022-12-06,Scheme_23,51.64
2022-12-07,Scheme_23,51.57
2022-12-08,Scheme_23,51.17
2022-12-09,Scheme_23,51.32
2022-12-10,Scheme_23,50.99
2022-12-11,Scheme_23,51.14
2022-12-12,Scheme_23,51.33
2022-12-13,Scheme_23,51.13
2022-12-14,Scheme_23,51.44
2022-12-15,Scheme_23,51.37
2022-12-16,Scheme_23,50.95
2022-12-17,Scheme_23,51.44
2022-12-18,Scheme_23,51.18
2022-12-19,Scheme_23,51.35
2022-12-20,Scheme_23,51.5
2022-12-21,Scheme_23,51.64
2022-12-22,Scheme_23,51.77
2022-12-23,Scheme_23,51.5
2022-12-24,Scheme_23,52.02
2022-12-25,Scheme_23,52.33
2022-12-26,Scheme_23,52.49
2022-12-27,Scheme_23,52.11
2022-12-28,Scheme_23,51.84
2022-12-29,Scheme_23,52.06
2022-12-30,Scheme_23,51.48
2022-12-31,Scheme_23,51.6
2023-01-01,Scheme_23,51.22
2023-01-02,Scheme_23,50.98
2023-01-03,Scheme_23,50.57
2023-01-04,Scheme_23,50.67
2023-01-05,Scheme_23,51.02
2023-01-06,Scheme_23,51.15
2023-01-07,Scheme_23,51.3
2023-01-08,Scheme_23,51.38
2023-01-09,Scheme_23,51.6
2023-01-10,Scheme_23,51.76
2023-01-11,Scheme_23,50.97
2023-01-12,Scheme_23,51.26
2023-01-13,Scheme_23,51.52
2023-01-14,Scheme_23,51.43
2023-01-15,Scheme_23,50.86
2023-01-16,Scheme_23,50.95
2023-01-17,Scheme_23,51.07
2023-01-18,Scheme_23,50.96
2023-01-19,Scheme_23,51.03
2023-01-20,Scheme_23,51.37
2023-01-21,Scheme_23,52.11
2023-01-22,Scheme_23,52.18
2023-01-23,Scheme_23,52.3
2023-01-24,Scheme_23,52.07
2023-01-25,Scheme_23,51.94
2023-01-26,Scheme_23,51.92
2023-01-27,Scheme_23,52.29
2023-01-28,Scheme_23,52.56
2023-01-29,Scheme_23,53.16
2023-01-30,Scheme_23,52.73
2023-01-31,Scheme_23,52.35
2023-02-01,Scheme_23,52.7
2023-02-02,Scheme_23,53.16
2023-02-03,Scheme_23,53.19
2023-02-04,Scheme_23,51.87
2023-02-05,Scheme_23,51.66
2023-02-06,Scheme_23,51.78
2023-02-07,Scheme_23,51.53
2023-02-08,Scheme_23,51.61
2023-02-09,Scheme_23,52.2
2023-02-10,Scheme_23,52.65
2023-02-11,Scheme_23,52.91
2023-02-12,Scheme_23,52.91
2023-02-13,Scheme_23,52.78
2023-02-14,Scheme_23,53.03
2023-02-15,Scheme_23,53.06
2023-02-16,Scheme_23,53.1
2023-02-17,Scheme_23,52.65
2023-02-18,Scheme_23,52.46
2023-02-19,Scheme_23,52.7
2023-02-20,Scheme_23,52.39
2023-02-21,Scheme_23,52.49
2023-02-22,Scheme_23,52.63
2023-02-23,Scheme_23,52.8
2023-02-24,Scheme_23,52.98
2023-02-25,Scheme_23,53.19
2023-02-26,Scheme_23,53.03
2023-02-27,Scheme_23,52.6
2023-02-28,Scheme_23,52.36
2023-03-01,Scheme_23,52.6
2023-03-02,Scheme_23,52.26
2023-03-03,Scheme_23,51.97
2023-03-04,Scheme_23,51.68
2023-03-05,Scheme_23,51.14
2023-03-06,Scheme_23,50.82
2023-03-07,Scheme_23,51.14
2023-03-08,Scheme_23,50.94
2023-03-09,Scheme_23,50.44
2023-03-10,Scheme_23,50.3
2023-03-11,Scheme_23,50.48
2023-03-12,Scheme_23,49.95
2023-03-13,Scheme_23,50.25
2023-03-14,Scheme_23,49.84
2023-03-15,Scheme_23,49.74
2023-03-16,Scheme_23,49.64
2023-03-17,Scheme_23,49.49
2023-03-18,Scheme_23,49.49
2023-03-19,Scheme_23,49.75
2023-03-20,Scheme_23,49.75
2023-03-21,Scheme_23,49.59
2023-03-22,Scheme_23,49.75
2023-03-23,Scheme_23,49.83
2023-03-24,Scheme_23,49.65
2023-03-25,Scheme_23,49.68
2023-03-26,Scheme_23,49.48
2023-03-27,Scheme_23,49.24
2023-03-28,Scheme_23,49.5
2023-03-29,Scheme_23,49.65
2023-03-30,Scheme_23,49.91
2023-03-31,Scheme_23,50.12
2023-04-01,Scheme_23,49.87
2023-04-02,Scheme_23,50.19
2023-04-03,Scheme_23,50.12
2023-04-04,Scheme_23,50.42
2023-04-05,Scheme_23,50.4
2023-04-06,Scheme_23,50.52
2023-04-07,Scheme_23,50.64
2023-04-08,Scheme_23,50.9
2023-04-09,Scheme_23,50.43
2023-04-10,Scheme_23,49.98
2023-04-11,Scheme_23,50.2
2023-04-12,Scheme_23,50.33
2023-04-13,Scheme_23,50.12
2023-04-14,Scheme_23,50.24
2023-04-15,Scheme_23,49.84
2023-04-16,Scheme_23,50.84
2023-04-17,Scheme_23,51.26
2023-04-18,Scheme_23,51.46
2023-04-19,Scheme_23,51.5
2023-04-20,Scheme_23,51.34
2023-04-21,Scheme_23,50.97
2023-04-22,Scheme_23,50.95
2023-04-23,Scheme_23,50.71
2023-04-24,Scheme_23,50.49
2023-04-25,Scheme_23,50.09
2023-04-26,Scheme_23,50.18
2023-04-27,Scheme_23,50.09
2023-04-28,Scheme_23,50.27
2023-04-29,Scheme_23,50.43
2023-04-30,Scheme_23,50.52
2023-05-01,Scheme_23,51.33
2023-05-02,Scheme_23,51.6
2023-05-03,Scheme_23,51.24
2023-05-04,Scheme_23,51.4
2023-05-05,Scheme_23,51.4
2023-05-06,Scheme_23,51.02
2023-05-07,Scheme_23,50.62
2023-05-08,Scheme_23,50.77
2023-05-09,Scheme_23,51.0
2023-05-10,Scheme_23,50.71
2023-05-11,Scheme_23,51.02
2023-05-12,Scheme_23,51.12
2023-05-13,Scheme_23,51.5
2023-05-14,Scheme_23,51.85
2023-05-15,Scheme_23,51.82
2023-05-16,Scheme_23,52.33
2023-05-17,Scheme_23,52.02
2023-05-18,Scheme_23,52.75
2023-05-19,Scheme_23,52.51
2023-05-20,Scheme_23,52.51
2023-05-21,Scheme_23,52.36
2023-05-22,Scheme_23,52.27
2023-05-23,Scheme_23,53.17
2023-05-24,Scheme_23,53.05
2023-05-25,Scheme_23,53.32
2023-05-26,Scheme_23,53.27
2023-05-27,Scheme_23,53.58
2023-05-28,Scheme_23,53.43
2023-05-29,Scheme_23,53.53
2023-05-30,Scheme_23,53.74
2023-05-31,Scheme_23,53.54
2023-06-01,Scheme_23,54.39
2023-06-02,Scheme_23,54.61
2023-06-03,Scheme_23,54.56
2023-06-04,Scheme_23,54.38
2023-06-05,Scheme_23,54.42
2023-06-06,Scheme_23,54.08
2023-06-07,Scheme_23,54.63
2023-06-08,Scheme_23,54.78
2023-06-09,Scheme_23,54.78
2023-06-10,Scheme_23,55.11
2023-06-11,Scheme_23,54.91
2023-06-12,Scheme_23,54.59
2023-06-13,Scheme_23,54.57
2023-06-14,Scheme_23,54.63
2023-06-15,Scheme_23,54.8
2023-06-16,Scheme_23,54.38
2023-06-17,Scheme_23,54.27
2023-06-18,Scheme_23,53.36
2023-06-19,Scheme_23,53.03
2023-06-20,Scheme_23,53.26
2023-06-21,Scheme_23,53.57
